,해양사고발생_년도,해양사고발생_월,해양사고발생_일,사고유형_통계,CHECK_DATE,CHECK_LOC,CHECK_TWO,CHECK_TWO11,CHECK_TWO12,CHECK_TWO21,CHECK_TWO22,CHECK_TWO23,CHECK_TWO24,CHECK_TWO31,CHECK_TWO41,CHECK_TWO51,CHECK_TWO52,CHECK_TWO53,CHECK_TWO54,CHECK_TWO55,CHECK_TWO56,CHECK_TWO61,CHECK_TWO62,CHECK_TWO63,CHECK_TWO64,CHECK_TWO65,CHECK_TWO71,CHECK_TWO72,CHECK_TWO73,CHECK_TWO81,CHECK_TWO82,CHECK_TWO83,CHECK_TWO84,CHECK_TWO91,CHECK_TWO92,CHECK_TWO93,CHECK_TWO94,CHECK_TWO101,CHECK_TWO102,CHECK_TWO111,CHECK_TWO112,CHECK_TWO113,CHECK_TWO73_FISH,CHECK_TWO74_FISH,CHECK_TWO74,CHECK_TWO221,CHECK_TWO222,CHECK_TWO223,CHECK_TWO25,CHECK_TWO26,CHECK_TWO42,CHECK_TWO43,CHECK_541_KIND1,CHECK_541_QTY1,CHECK_541_DATE1,CHECK_541_KIND2,CHECK_541_QTY2,CHECK_541_DATE2,CHECK_542_KIND1,CHECK_542_QTY1,CHECK_542_DATE1,CHECK_542_KIND2,CHECK_542_QTY2,CHECK_542_DATE2,CHECK_551_QTY1,CHECK_551_KIND2,CHECK_551_QTY2,CHECK_551_KIND3,CHECK_551_QTY3,CHECK_551_KIND4,CHECK_551_QTY4,CHECK_561_QTY1,CHECK_561_TO1,CHECK_561_QTY2,CHECK_561_TO2,CHECK_561_QTY3,CHECK_561_TO3,CHECK_561_QTY4,CHECK_561_TO4,CHECK_561_KIND4,CHECK_631_CHECK1,CHECK_631_CHECK2,CHECK_631_CHECK3,CHECK_TWO66,CHECK_TWO67,CHECK_671_QTY1,CHECK_671_QTY2,CHECK_671_QTY3,CHECK_671_QTY4,CHECK_671_QTY5,CHECK_671_QTY6,CHECK_671_QTY7,CHECK_671_QTY8,CHECK_671_QTY9,CHECK_671_QTY10,CHECK_671_QTY11,CHECK_671_QTY12,CHECK_671_QTY13,CHECK_671_QTY14,CHECK_671_QTY15,CHECK_671_QTY16,CHECK_TWO68,CHECK_TWO69,CHECK_TWO711,CHECK_TWO712,CHECK_TWO713,CHECK_TWO714,CHECK_TWO715,CHECK_TWO716,CHECK_TWO7171,CHECK_TWO7172,CHECK_TWO7173,CHECK_TWO7174,CHECK_TWO7175,CHECK_TWO7176,CHECK_TWO718,CHECK_7181_CHECK1,CHECK_7181_CHECK2,CHECK_7181_CHECK3,CHECK_7181_CHECK4,CHECK_TWO719,CHECK_TWO7110,CHECK_TWO7111,CHECK_TWO7112,CHECK_TWO7113,CHECK_TWO7114,CHECK_TWO7115,CHECK_TWO7116,CHECK_TWO7117,CHECK_7117_CHECK1,CHECK_7117_CHECK2,CHECK_7117_KIND2,CHECK_TWO721,CHECK_TWO722,CHECK_TWO723,CHECK_TWO741,CHECK_TWO742,CHECK_TWO75,CHECK_TWO85,CHECK_TWO86,CHECK_TWO95,CHECK_TWO96,CHECK_TWO103,CHECK_TWO104,CHECK_TWO114,CHECK_TWO121,CHECK_TWO122,CHECK_TWO131,CHECK_TWO132,CHECK_7171C1,CHECK_7171C2,CHECK_561_TO1_1,CHECK_561_TO2_1,NEW_NO
3340,2010.0,3.0,15.0,기타,2009.10.12,연안부두,,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000485
3341,2010.0,3.0,15.0,기타,2011.05.27,연안부두,,V,X,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000485
3342,2011.0,9.0,30.0,기타,2008.05/27, 연안부두,V,V,V,V,V,V,V,V,V,X,X,V,V,V,X,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000485
3343,2011.0,9.0,30.0,기타,2009.10.12,연안부두,,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000485
3344,2011.0,9.0,30.0,기타,2011.05.27,연안부두,,V,X,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000485
3345,2017.0,12.0,16.0,좌초,"선체)2018.03/08.
기관)2018.03/06, 08",목포 북항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,01/01/01,01/01/01,A00000485
3346,2017.0,12.0,16.0,좌초,2019.02.13,목포 삼학도,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,22/02/01,2.0,22/02/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,22/02/01,01/01/01,A00000485
3347,2019.0,1.0,20.0,기타,"선체)2018.03/08.
기관)2018.03/06, 08",목포 북항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,01/01/01,01/01/01,A00000485
3348,2019.0,1.0,20.0,기타,2019.02.13,목포 삼학도,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,22/02/01,2.0,22/02/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,22/02/01,01/01/01,A00000485
3349,2019.0,3.0,4.0,기타,"선체)2018.03/08.
기관)2018.03/06, 08",목포 북항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,01/01/01,01/01/01,A00000485
3350,2019.0,3.0,4.0,기타,2019.02.13,목포 삼학도,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,22/02/01,2.0,22/02/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,22/02/01,01/01/01,A00000485
3351,2019.0,7.0,30.0,기타,"선체)2018.03/08.
기관)2018.03/06, 08",목포 북항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,01/01/01,01/01/01,A00000485
3352,2019.0,7.0,30.0,기타,2019.02.13,목포 삼학도,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,22/02/01,2.0,22/02/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,22/02/01,01/01/01,A00000485
3353,2020.0,2.0,28.0,기관손상,"선체)2018.03/08.
기관)2018.03/06, 08",목포 북항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,01/01/01,01/01/01,A00000485
3354,2020.0,2.0,28.0,기관손상,2019.02.13,목포 삼학도,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,22/02/01,2.0,22/02/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,22/02/01,01/01/01,A00000485
3355,2020.0,8.0,3.0,기관손상,"선체)2018.03/08.
기관)2018.03/06, 08",목포 북항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,01/01/01,01/01/01,A00000485
3356,2020.0,8.0,3.0,기관손상,2019.02.13,목포 삼학도,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,RAFT-A-15(II),1.0,18/03/06,,,,SEAMATE Ve.1.DMI,1.0,21/03/06,,,,13.0,,,,5.0,,13.0,4.0,22/02/01,2.0,22/02/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,X,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,22/02/01,01/01/01,A00000485
3357,2019.0,10.0,4.0,기관손상,2017-05-04,공동어시장,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,V,,,구명뗏목,1.0,16/03/21,,,,1회용,1.0,19/03/01,,,,12.0,,,고체식,4.0,전지식,12.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,3.0,6.0,2.0,,,,,,,,,,V,V,V,V,V,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,V,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/03/01,19/03/01,A00000486
3358,2019.0,10.0,4.0,기관손상,2018.10.22,신항,V,V,X,-,V,V,V,V,V,X,V,V,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,,,V,V,V,V,V,V,V,V,팽창식,1.0,18/10/22,,,,1회용,1.0,18/10/21,,,,12.0,,,,4.0,,12.0,4.0,21/09/01,2.0,21/09/01,2.0,,,,,,,,X,V,,,,,3.0,6.0,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,N,Y,,N,X,X,X,V,X,V,X,X,V,Y,,,V,V,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000486
3359,2010.0,11.0,5.0,기관손상,2008.4/2,청호동 미리내부두,,V,X,V,V,V,V,V,V,X,X,V,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000487
3360,2010.0,11.0,5.0,기관손상,2010.04.15,청호항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000487
3361,2017.0,2.0,23.0,충돌,2015.06.22,심리,V,V,V,V,V,V,V,V,V,X,V,X,X,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,,,,,,,,,,,,,12.0,,,,4.0,,12.0,4.0,17/05/01,2.0,16/05/01,2.0,,,,,,,,V,V,10.0,,2.0,,0.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,V,V,,Y,VPASS,V,X,V,X,X,V,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000488
3362,2017.0,2.0,23.0,충돌,"선) 2016. 6/27
기) 2016 4/26, 6/27",심리(오양수산),V,V,X,V,V,V,V,V,V,X,V,X,X,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,,,,,,,,,,,,,12.0,,,,4.0,,12.0,4.0,17/05/01,2.0,17/05/01,2.0,,,,,,,,X,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,V,V,Y,Y,VITZRO,V,X,V,X,X,V,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000488
3363,2017.0,2.0,23.0,충돌,"선) 2018.06.26
기) 2018 06/26",오양수산(심리),V,V,X,V,V,V,V,V,V,X,V,X,X,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,,,,,,,,,,,,,12.0,,,,4.0,,12.0,4.0,20/06/01,2.0,20/06/01,2.0,,,,,,,,X,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,V,V,Y,Y,V-PASS,V,X,V,X,X,V,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000488
3364,2012.0,8.0,22.0,좌초,"선)2012.06/26
기)2012.06/26",구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000489
3365,2012.0,8.0,22.0,좌초,"2011.4/29,6/14.",동성조선소 구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000489
3366,2012.0,8.0,22.0,좌초,"선)2012.05,28
기)2012.05/02,06/20","구룡포항, 감포항",V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000489
3367,2017.0,8.0,27.0,기관손상,"선)2016.05/17,05/19
기)2016.5/10, 17","구룡포조선소,구룡포항",V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,2종팽창식,1.0,15/05/13,,,,챔버식,1.0,,,,,10.0,,,,4.0,,10.0,4.0,19/04/01,2.0,19/04/01,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-Pass,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/04/01,19/04/01,A00000489
3368,2017.0,8.0,27.0,기관손상,"선)2017.05.31
기)17.6/7",영덕 축산항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,구명뗏목,1.0,17/05/29,,,,챔버식,1.0,17/05/29,,,,10.0,,,,4.0,,10.0,4.0,19/04/01,2.0,19/04/01,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/04/01,19/04/01,A00000489
3369,2018.0,12.0,14.0,기타,"선)2016.05/17,05/19
기)2016.5/10, 17","구룡포조선소,구룡포항",V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,2종팽창식,1.0,15/05/13,,,,챔버식,1.0,,,,,10.0,,,,4.0,,10.0,4.0,19/04/01,2.0,19/04/01,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-Pass,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/04/01,19/04/01,A00000489
3370,2018.0,12.0,14.0,기타,"선)2017.05.31
기)17.6/7",영덕 축산항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,구명뗏목,1.0,17/05/29,,,,챔버식,1.0,17/05/29,,,,10.0,,,,4.0,,10.0,4.0,19/04/01,2.0,19/04/01,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/04/01,19/04/01,A00000489
3371,2019.0,1.0,3.0,전복,"선)2016.05/17,05/19
기)2016.5/10, 17","구룡포조선소,구룡포항",V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,2종팽창식,1.0,15/05/13,,,,챔버식,1.0,,,,,10.0,,,,4.0,,10.0,4.0,19/04/01,2.0,19/04/01,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-Pass,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/04/01,19/04/01,A00000489
3372,2019.0,1.0,3.0,전복,"선)2017.05.31
기)17.6/7",영덕 축산항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,V,V,V,구명뗏목,1.0,17/05/29,,,,챔버식,1.0,17/05/29,,,,10.0,,,,4.0,,10.0,4.0,19/04/01,2.0,19/04/01,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/04/01,19/04/01,A00000489
3373,2016.0,1.0,7.0,기관손상,2013.06/13,울산 방어진항,V,V,X,V,R,V,V,V,V,X,X,X,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000490
3374,2016.0,1.0,7.0,기관손상,2014.07/09.,울산 방어진항,V,V,X,V,V,V,V,V,V,X,V,X,X,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,,,,,,,,,,,,,7.0,,,폴리에틸렌,4.0,섬광식,7.0,4.0,16/05/01,2.0,16/05/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,V,V,X,X,X,X,V,,Y,어선위치발신장치,V,V,V,X,X,X,V,V,V,X,X,X,V,V,V,V,V,y,,,,A00000490
3375,2017.0,9.0,9.0,기타,"2015.04/23,30, 5/8,11, 6/3,8",공동어시장,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,,V,V,V,V,V,,,구명뗏목,1.0,15/05/29,,,,수압자동(1회용),1.0,18/05/01,,,,15.0,,,고체식,4.0,전지식,15.0,4.0,17/06/01,2.0,18/04/01,2.0,,,,,,,,X,V,,,,,3.0,1.0,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,V,V,V,,Y,,,X,X,X,V,X,X,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,R,V,V,V,,,,,A00000491
3376,2017.0,9.0,9.0,기타,"2016. 6/9, 22","자갈치시장, 신라금속",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,,V,V,V,V,V,,,구명뗏목,1.0,15/05/29,,,,수압자동(1회용),1.0,18/05/01,,,,15.0,,,고체식,4.0,전지식,15.0,4.0,17/05/01,2.0,18/04/01,2.0,,,,,,,,X,V,,,,,6.0,4.0,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,V,V,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000491
